overpowered	0.138554 0.186747 0 0 0 0 0.343373 0 0 0.0542169 0.0722892 0.204819 0 0 0
penitentiary	0.126506 0.277108 0 0 0 0 0.361446 0 0 0.0421687 0.0361446 0.156627 0 0 0
pennington	0.144578 0.222892 0 0.0060241 0.0060241 0 0.295181 0 0 0.0421687 0.0481928 0.23494 0 0 0
platt	0.10241 0.174699 0.0120482 0 0.0060241 0 0.289157 0 0 0.0903614 0.0301205 0.289157 0 0 0.0060241
quietly	0.150602 0.198795 0 0.0060241 0 0 0.277108 0 0 0.0481928 0.0542169 0.259036 0 0 0.0060241
resolve	0.0843373 0.210843 0 0 0.0060241 0.0060241 0.403614 0 0 0.0421687 0.0301205 0.216867 0 0 0
retried	0.114458 0.26506 0 0 0 0 0.313253 0 0 0.0542169 0.0301205 0.216867 0 0 0.0060241
rowland	0.13253 0.331325 0 0.0060241 0.0120482 0 0.23494 0 0 0.060241 0.0301205 0.192771 0 0 0
sgt	0.0963855 0.180723 0.0060241 0.0060241 0 0 0.355422 0 0 0.0481928 0.0542169 0.253012 0 0 0
shirtless	0.162651 0.150602 0 0 0.0120482 0 0.325301 0 0 0.0542169 0.0481928 0.246988 0 0 0
shootings	0.120482 0.283133 0 0 0 0 0.313253 0 0 0.0783133 0.060241 0.138554 0.0060241 0 0
skip	0.138554 0.210843 0 0.0120482 0 0.0060241 0.343373 0 0 0.0481928 0.0421687 0.198795 0 0 0
slaying	0.138554 0.156627 0 0.0120482 0.0060241 0.0060241 0.337349 0 0 0.0903614 0.0481928 0.204819 0 0 0
sloane	0.126506 0.259036 0 0.0120482 0.0060241 0 0.289157 0 0 0.0481928 0.0361446 0.222892 0 0 0
sniffing	0.156627 0.277108 0 0.0060241 0.0060241 0 0.228916 0 0 0.0542169 0.0843373 0.186747 0 0 0
stairwell	0.138554 0.174699 0 0.0060241 0.0120482 0 0.295181 0 0 0.0783133 0.0421687 0.253012 0 0 0
stole	0.162651 0.246988 0 0 0 0.0060241 0.307229 0 0 0.0240964 0.0361446 0.210843 0.0060241 0 0
struggle	0.162651 0.156627 0.0060241 0 0.0120482 0 0.307229 0 0 0.0783133 0.060241 0.216867 0 0 0
susan	0.0783133 0.23494 0 0.0120482 0 0.0060241 0.349398 0 0 0.0722892 0.0361446 0.204819 0.0060241 0 0
teasley	0.126506 0.240964 0 0.0120482 0.0060241 0 0.295181 0 0 0.0662651 0.0722892 0.180723 0 0 0
tobacco	0.174699 0.222892 0 0 0.0060241 0 0.277108 0 0 0.0481928 0.0240964 0.246988 0 0 0
tourists	0.108434 0.325301 0.0060241 0 0.0060241 0 0.307229 0 0 0.0481928 0.0361446 0.162651 0 0 0
warrant	0.162651 0.26506 0.0060241 0.0060241 0 0 0.301205 0 0 0.0421687 0.0240964 0.192771 0 0 0
wildmoon	0.144578 0.222892 0 0 0.0060241 0 0.331325 0.0060241 0 0.0361446 0.0361446 0.216867 0 0 0
yielded	0.156627 0.210843 0 0.0060241 0.0120482 0.0060241 0.337349 0 0 0.0421687 0.0542169 0.174699 0 0 0
anzac	0 0.0421687 0 0 0 0.451807 0 0.337349 0.0180723 0.138554 0 0 0.0060241 0.0060241 0
banner	0 0.060241 0 0.0060241 0 0.475904 0 0.313253 0.0120482 0.120482 0 0 0.0060241 0.0060241 0
binds	0 0.0240964 0 0 0 0.46988 0 0.325301 0.0060241 0.168675 0 0 0 0.0060241 0
centenary	0 0.0542169 0 0 0 0.493976 0 0.331325 0 0.120482 0 0 0 0 0
commemorations	0 0.0361446 0.0060241 0 0 0.403614 0 0.403614 0 0.138554 0 0.0060241 0 0.0060241 0
commemorative	0 0.0301205 0 0 0 0.493976 0 0.313253 0 0.162651 0 0 0 0 0
criteria	0 0.060241 0 0.0060241 0 0.481928 0 0.289157 0.0060241 0.144578 0 0.0060241 0.0060241 0 0
digipoll	0 0.0542169 0 0 0 0.451807 0 0.301205 0.0060241 0.180723 0 0.0060241 0 0 0
ditching	0 0.0361446 0 0 0 0.433735 0 0.373494 0.0060241 0.138554 0 0 0.0060241 0.0060241 0
etched	0 0.0421687 0 0 0 0.433735 0 0.343373 0.0060241 0.162651 0 0.0060241 0 0.0060241 0
gallipoli	0 0.0542169 0 0 0 0.445783 0 0.289157 0.0120482 0.174699 0 0.0060241 0.0060241 0.0120482 0
herenga	0 0.0542169 0 0 0 0.518072 0 0.313253 0.0060241 0.0843373 0 0.0060241 0 0.0180723 0
hui	0 0.0301205 0 0 0 0.46988 0 0.337349 0.0060241 0.144578 0 0 0.0060241 0.0060241 0
insights	0 0.0421687 0 0 0 0.5 0 0.325301 0.0120482 0.0963855 0 0.0060241 0.0060241 0.0120482 0
jw	0.0060241 0.0240964 0.0060241 0.0060241 0 0.457831 0 0.289157 0.0180723 0.162651 0 0 0.0060241 0.0240964 0
kiwis	0 0.0240964 0 0 0 0.518072 0 0.259036 0 0.198795 0 0 0 0 0
mb	0.0060241 0.0301205 0 0.0060241 0 0.439759 0 0.337349 0 0.162651 0 0.0060241 0.0060241 0.0060241 0
meetings	0 0.0120482 0.0542169 0.0662651 0 1.42169 0 0.060241 0.0060241 0.283133 0 0.0301205 0 0.0662651 0
nznzme	0 0.0542169 0 0.0060241 0 0.518072 0 0.295181 0.0180723 0.0963855 0 0 0.0120482 0 0
papa	0 0.0421687 0 0 0 0.487952 0 0.313253 0.0120482 0.126506 0 0 0.0120482 0.0060241 0
plummeted	0.0060241 0.0240964 0 0 0 0.463855 0 0.307229 0 0.198795 0 0 0 0 0
pou	0 0.0361446 0 0.0060241 0 0.524096 0 0.271084 0 0.144578 0 0.0060241 0.0060241 0.0060241 0
prof	0 0.0662651 0 0.0060241 0 0.391566 0 0.36747 0.0060241 0.126506 0 0.0060241 0.0240964 0.0060241 0
rsa	0 0.0361446 0 0 0 0.421687 0 0.331325 0.0060241 0.192771 0 0 0.0060241 0.0060241 0
selected	0 0.0481928 0 0 0 0.524096 0.0120482 0.644578 0.0060241 0.614458 0 0.0060241 0.144578 0 0
shortlist	0.0060241 0.0421687 0 0.0120482 0 0.457831 0 0.319277 0 0.13253 0 0.0060241 0.0120482 0.0060241 0.0060241
slammed	0 0.0361446 0 0 0 0.415663 0 0.301205 0 0.23494 0 0 0.0060241 0.0060241 0
tangata	0 0.0421687 0 0 0 0.493976 0 0.289157 0.0120482 0.138554 0 0.0060241 0.0180723 0 0
te	0 0.0542169 0 0 0 0.493976 0 0.307229 0 0.13253 0 0.0120482 0 0 0
upload	0 0.0662651 0 0 0 0.433735 0 0.325301 0 0.162651 0 0 0.0060241 0.0060241 0
w	0 0.0783133 0 0 0 0.421687 0 0.331325 0.0120482 0.150602 0 0 0 0.0060241 0
workshop	0 0.0481928 0 0 0 0.451807 0 0.337349 0.0060241 0.150602 0 0 0 0.0060241 0
zealanders	0 0.0180723 0.0060241 0 0 0.415663 0 0.283133 0.0120482 0.246988 0 0 0.0060241 0.0120482 0
_resigns$AAA$.html.txt	0 0 0.0060241 0 0 0.0060241 0.0421687 0.0120482 0.283133 0.060241 0 0.156627 0.0843373 0.349398 0
cade	0 0 0 0 0 0.0060241 0.0180723 0.0180723 0.26506 0.10241 0 0.150602 0.0783133 0.361446 0
caretaker	0 0 0 0 0 0 0.0421687 0.0060241 0.216867 0.108434 0 0.144578 0.10241 0.379518 0
chambers	0 0 0.0060241 0 0.0060241 0.0120482 0.0240964 0.0180723 0.319277 0.0843373 0 0.0903614 0.0783133 0.361446 0
consultations	0 0 0 0 0 0.0060241 0.0120482 0.0240964 0.313253 0.0542169 0 0.120482 0.114458 0.355422 0
dissolve	0 0 0 0 0 0 0.0361446 0.0180723 0.259036 0.0903614 0 0.144578 0.10241 0.349398 0
engagement	0 0 0 0 0 0.0180723 0.0481928 0.0120482 0.26506 0.0903614 0.0060241 0.10241 0.0722892 0.385542 0
giorgio	0 0 0.0060241 0 0 0.0060241 0.0240964 0.0120482 0.307229 0.0843373 0.0060241 0.13253 0.0662651 0.355422 0
governo	0 0 0 0 0.0060241 0.0060241 0.0301205 0.0240964 0.259036 0.114458 0 0.126506 0.0783133 0.355422 0
il	0 0 0.0060241 0 0 0 0.0240964 0.0120482 0.289157 0.0843373 0 0.108434 0.108434 0.36747 0
italian	0 0 0 0 0 0.0060241 0.0240964 0.0301205 0.271084 0.0542169 0 0.126506 0.108434 0.379518 0
napolitano	0 0 0 0 0 0.0060241 0.0421687 0.0120482 0.295181 0.0843373 0 0.120482 0.0542169 0.385542 0
prodi	0 0 0.0060241 0 0 0 0.0301205 0.0120482 0.295181 0.0903614 0 0.0903614 0.108434 0.36747 0
romano	0 0 0 0 0 0.0060241 0.0421687 0.0180723 0.307229 0.138554 0 0.10241 0.0301205 0.355422 0
translation	0 0 0.0060241 0 0 0.0301205 0.0361446 0.0180723 0.23494 0.0843373 0 0.10241 0.10241 0.385542 0
vicenza	0 0 0.0060241 0 0 0.0060241 0.0240964 0.0301205 0.277108 0.0542169 0 0.150602 0.0542169 0.39759 0
accommodating	0 0 0.0180723 0.138554 0 0.114458 0 0 0 0.0481928 0.0662651 0 0.379518 0.23494 0
bilton	0 0 0.0060241 0.168675 0 0.144578 0 0 0 0.060241 0.0662651 0 0.331325 0.222892 0
cartoons	0 0 0.0120482 0.162651 0 0.108434 0 0 0 0.0783133 0.114458 0 0.325301 0.198795 0
copyrights	0 0 0.0060241 0.120482 0 0.126506 0 0 0 0.0903614 0.0421687 0 0.361446 0.253012 0
cracking	0.0060241 0 0 0.144578 0 0.120482 0 0 0 0.0843373 0.0481928 0 0.36747 0.228916 0
creativity	0 0 0 0.0060241 0 0.120482 0.0060241 0.0120482 0 0.13253 0.0060241 0.0060241 1.69277 0.0180723 0
distribute	0 0 0 0.174699 0 0.150602 0 0 0 0.0542169 0.060241 0 0.26506 0.295181 0
edit	0 0 0.0240964 0.162651 0 0.108434 0 0.0060241 0 0.0361446 0.0903614 0 0.307229 0.26506 0
experienced	0 0.0060241 0 0.162651 0 0.114458 0 0 0 0.060241 0.0722892 0 0.325301 0.259036 0
hosting	0 0 0.0120482 0.307229 0 1.66265 0 0.0180723 0 0.909639 0.0060241 0 0.0722892 0.0120482 0
infringements	0.0060241 0 0.0180723 0.144578 0 0.162651 0.0060241 0 0 0.0481928 0.0783133 0 0.325301 0.210843 0
natasha	0 0 0 0.120482 0 0.150602 0 0.0060241 0 0.0783133 0.0662651 0 0.421687 0.156627 0
reuse	0 0 0.0060241 0.126506 0 0.150602 0 0 0 0.0361446 0.0903614 0 0.343373 0.246988 0
reused	0 0.0060241 0.0060241 0.120482 0 0.144578 0.0060241 0 0 0.0722892 0.0903614 0 0.361446 0.192771 0
reusers	0 0.0120482 0.0180723 0.126506 0 0.120482 0 0 0 0.0722892 0.060241 0 0.349398 0.240964 0
sers_to_share_videos_under_Creative_Commons_license$AAA$.html.txt	0 0 0.0120482 0.162651 0 0.10241 0 0 0 0.0421687 0.0542169 0 0.331325 0.295181 0
strict	0 0.0060241 0 0.114458 0 0.138554 0.0060241 0 0 0.0722892 0.0783133 0 0.355422 0.228916 0
tweak	0 0 0 0.126506 0 0.138554 0 0.0060241 0 0.0421687 0.060241 0 0.385542 0.240964 0
understandably	0 0.0120482 0.0180723 0.126506 0 0.114458 0 0 0 0.060241 0.0722892 0 0.325301 0.271084 0
violate	0 0 0.0120482 0.162651 0 0.126506 0 0 0 0.0542169 0.0421687 0 0.36747 0.23494 0
violated	0 0 0.0120482 0.13253 0 0.168675 0 0 0.0060241 0.060241 0.0481928 0 0.343373 0.228916 0
violators	0 0 0 0.150602 0 0.13253 0 0 0 0.0421687 0.0903614 0 0.331325 0.253012 0
willhite	0 0 0.0060241 0.108434 0 0.108434 0 0 0 0.060241 0.0662651 0 0.391566 0.259036 0
attitudes	0 0 0.0060241 0.46988 0 0.060241 0 0.198795 0 0.060241 0 0.0060241 0.198795 0 0
campuses	0.0060241 0 0 0.421687 0 0.060241 0 0.198795 0 0.0963855 0 0.0060241 0.210843 0 0
change.org	0 0 0 0.493976 0 0.0722892 0 0.150602 0 0.0722892 0 0 0.210843 0 0
contribute	0 0 0 0.39759 0 0.0361446 0 0.204819 0 0.0662651 0 0.0060241 0.289157 0 0
copy	0 0 0.0481928 0.373494 0.0481928 0.0240964 0 0.0542169 0 0.174699 0.0240964 0.0060241 1.21084 0 0.0361446
do	0 0.0060241 0 0.481928 0 0.0301205 0 0.168675 0 0.0722892 0 0 0.240964 0 0
embed	0 0 0 0.536145 0 0.060241 0 0.144578 0 0.0843373 0 0 0.174699 0 0
exclusionary	0 0.0060241 0.0060241 0.512048 0 0.0843373 0 0.198795 0 0.0843373 0 0.0060241 0.0963855 0.0060241 0
extension	0 0 0 0.46988 0 0.0662651 0 0.174699 0 0.060241 0 0.0120482 0.210843 0 0.0060241
hateful	0 0.0060241 0 0.512048 0.0060241 0.0421687 0.0120482 0.162651 0 0.10241 0 0.0060241 0.150602 0 0
hatred	0 0 0 0.487952 0 0.0240964 0 0.186747 0 0.0783133 0 0 0.222892 0 0
invite	0 0.0060241 0.0060241 0.512048 0 0.0421687 0 0.156627 0 0.0542169 0 0.0060241 0.216867 0 0
logging	0 0 0 0.463855 0 0.0662651 0 0.210843 0 0.060241 0 0 0.198795 0 0
marginalise	0 0 0 0.451807 0 0.0421687 0 0.192771 0 0.0963855 0 0.0060241 0.204819 0.0060241 0
marginalised	0.0060241 0 0 0.524096 0 0.060241 0 0.150602 0 0.0542169 0 0 0.204819 0 0
melhuish	0 0 0 0.5 0 0.060241 0 0.138554 0 0.0662651 0 0 0.222892 0.0120482 0
misgendering	0 0 0 0.451807 0 0.0481928 0.0060241 0.186747 0 0.060241 0 0.0060241 0.23494 0.0060241 0
misogynistic	0 0 0 0.512048 0 0.0662651 0 0.156627 0 0.0662651 0 0 0.192771 0.0060241 0
perpetuate	0 0 0 0.506024 0 0.0722892 0 0.144578 0 0.060241 0 0 0.216867 0 0
prioritise	0 0 0 0.487952 0 0.0481928 0 0.192771 0 0.0542169 0 0.0060241 0.210843 0 0
problematic	0 0 0.0060241 0.439759 0 0.0722892 0 0.174699 0 0.0783133 0 0 0.228916 0 0
rachael	0.0060241 0 0 0.524096 0 0.0662651 0.0060241 0.174699 0 0.0722892 0 0 0.144578 0.0060241 0
supporterson	0 0 0 0.506024 0 0.0662651 0 0.150602 0 0.108434 0 0 0.168675 0 0
supporterswe	0 0 0 0.433735 0 0.0783133 0 0.246988 0 0.0542169 0 0 0.186747 0 0
tition	0 0.0060241 0 0.403614 0 0.0542169 0 0.198795 0 0.0963855 0 0 0.240964 0 0
transmisogyny	0 0 0 0.5 0 0.060241 0 0.156627 0 0.0903614 0 0.0120482 0.180723 0 0
upby	0 0.0060241 0 0.536145 0 0.0542169 0 0.156627 0 0.060241 0 0.0060241 0.180723 0 0
·	0.0060241 0.0060241 0 0.433735 0 0.0481928 0 0.204819 0 0.0783133 0 0.0120482 0.210843 0 0
await	0 0 0.126506 0 0.0060241 0.518072 0 0.0361446 0 0.186747 0.0120482 0.108434 0.0060241 0 0
centurion	0 0 0.168675 0 0 0.518072 0 0.0120482 0 0.198795 0.0240964 0.060241 0.0180723 0 0
championships	0 0 0.120482 0 0 0.512048 0 0.0120482 0 0.186747 0.0421687 0.114458 0.0120482 0 0
clarified	0 0 0.108434 0 0 0.5 0 0.0240964 0 0.216867 0.0180723 0.120482 0.0120482 0 0
clarity	0 0 0.156627 0 0.0060241 0.524096 0 0.0120482 0 0.180723 0.0060241 0.10241 0.0120482 0 0
cricket	0 0 0.903614 0 0 0.578313 0 0 0 0.391566 0 0.126506 0 0 0
csa	0 0 0.114458 0 0 0.5 0 0 0 0.180723 0.0180723 0.162651 0.0240964 0 0
gerald	0 0.0060241 0.186747 0 0 0.475904 0 0.0180723 0 0.198795 0.0240964 0.0903614 0 0 0
icc	0 0 0.120482 0 0 1.5 0.0060241 0 0.0060241 0.0542169 0 0.313253 0 0 0
indies	0 0 0.13253 0 0 0.542169 0 0.0120482 0 0.180723 0.0361446 0.0903614 0.0060241 0 0
infrastructures	0 0.0060241 0.13253 0 0 0.493976 0 0.0301205 0 0.204819 0.0240964 0.0903614 0.0120482 0 0.0060241
invitation	0 0 0.120482 0 0 0.548193 0 0.0240964 0 0.138554 0.0180723 0.138554 0.0120482 0 0
johannesburg	0 0 0.686747 0.0240964 0 1.14458 0 0 0.0180723 0 0 0.120482 0 0.0060241 0
majola	0 0 0.126506 0 0 0.475904 0 0.0180723 0 0.216867 0.0240964 0.138554 0 0 0
postponed	0.0060241 0 0.463855 0.0120482 0 1.13855 0.0060241 0.0180723 0.0060241 0.204819 0 0.144578 0 0 0
spectacle	0 0 0.168675 0 0 0.536145 0 0.0120482 0 0.150602 0.0301205 0.0963855 0.0060241 0 0
sponsorsearch	0 0 0.108434 0 0 0.60241 0 0.0120482 0 0.144578 0.0060241 0.120482 0.0060241 0 0
stable	0 0 0.114458 0 0 0.542169 0 0.0301205 0 0.186747 0.0120482 0.0903614 0.0240964 0 0
stadiums	0 0 0.120482 0 0 0.536145 0 0.0180723 0.0060241 0.192771 0.0180723 0.0963855 0.0120482 0 0
trophy	0 0 0.138554 0.0180723 0 1.12048 0 0 0.0060241 0.138554 0.0060241 0.572289 0 0 0
twenty20	0 0 0.192771 0 0 0.53012 0 0.0240964 0 0.150602 0.0060241 0.0903614 0.0060241 0 0
venues	0 0 0.138554 0 0 0.554217 0 0.0060241 0 0.162651 0.0240964 0.108434 0.0060241 0 0
wet	0 0 0.120482 0 0 0.554217 0 0.0240964 0 0.168675 0.0060241 0.114458 0.0120482 0 0
willingness	0 0 0.144578 0 0 0.5 0 0.0060241 0 0.192771 0.0180723 0.126506 0.0120482 0 0
britannia	0 0 0 0 0 0.0180723 0.0120482 0 0 0.0783133 0 0.680723 0 0.210843 0
calmer	0 0 0 0 0 0.0301205 0.0060241 0 0 0.0481928 0 0.692771 0 0.222892 0
cet	0 0 0 0 0 0.0722892 0.0120482 0 0 0.0481928 0 0.644578 0 0.222892 0
closely	0 0 0 0 0 0.0240964 0.0301205 0 0 0.0843373 0 0.590361 0 0.271084 0
dagens	0 0 0 0 0 0.0361446 0.0060241 0 0 0.0662651 0 0.650602 0 0.240964 0
demobilizing	0 0 0 0 0 0.0180723 0.0180723 0.0060241 0 0.0542169 0 0.698795 0 0.204819 0
hoffmann	0 0 0 0 0 0.0421687 0 0.0060241 0 0.108434 0 0.63253 0 0.210843 0
ill_is_Norway_s_second_worst$AAA$.html.txt	0 0 0 0 0 0.0180723 0.0060241 0.0060241 0.0060241 0.0662651 0 0.698795 0 0.198795 0
kai	0 0 0 0 0 0.0361446 0.0060241 0 0 0.0903614 0 0.608434 0 0.259036 0
kristin	0 0 0 0 0 0.0542169 0.0060241 0 0 0.0783133 0 0.668675 0 0.192771 0
nyheter	0 0 0 0 0 0.0301205 0.0120482 0 0 0.0662651 0 0.638554 0 0.253012 0
petroleum	0 0 0 0 0.0060241 0.0542169 0.0180723 0.0060241 0.0060241 0.0903614 0 0.620482 0 0.198795 0
petroleumtilsynet	0 0 0 0 0 0.0361446 0 0 0 0.0662651 0 0.698795 0 0.198795 0
polluter	0 0 0 0.0060241 0 0.0421687 0.0120482 0.0060241 0 0.060241 0 0.662651 0 0.210843 0
rank	0 0 0 0 0 0.0361446 0 0 0 0.10241 0 0.63253 0 0.228916 0
spills	0 0 0 0 0 0.0542169 0 0 0 0.10241 0 0.60241 0 0.240964 0
statiolhydro	0 0 0 0 0 0.0421687 0 0 0 0.060241 0 0.73494 0 0.162651 0
usual	0 0 0 0.0120482 0 0.0361446 0 0 0 0.0722892 0 0.644578 0 0.23494 0
vessels	0 0 0 0 0 0.0240964 0.0120482 0 0 0.10241 0 0.650602 0 0.210843 0
waters	0 0 0 0 0 0.0180723 0 0 0 0.108434 0 0.638554 0 0.23494 0
als	0 0 0.192771 0.0060241 0.518072 0.0060241 0 0 0 0.0180723 0.0060241 0 0 0 0.253012
amazonsign	0 0 0.204819 0 0.481928 0 0 0 0.0060241 0.0180723 0.0060241 0 0 0 0.283133
beautifully	0 0 0.162651 0 0.53012 0.0060241 0 0 0 0.0120482 0.0301205 0 0 0 0.259036
captivates	0 0 0.180723 0 0.46988 0 0.0060241 0 0.0060241 0.0180723 0.0301205 0 0 0 0.289157
celebs	0 0 0.174699 0 0.560241 0.0060241 0 0 0.0120482 0.0120482 0.0240964 0 0 0 0.210843
communitywatchlistfind	0 0 0.204819 0 0.421687 0.0060241 0 0 0.0060241 0.0361446 0.0120482 0.0060241 0 0 0.307229
contacts	0 0 0.162651 0 0.506024 0 0 0 0.0120482 0.0301205 0.0240964 0 0 0 0.26506
credits	0 0 0.192771 0 0.542169 0 0 0 0 0.0301205 0.0421687 0 0 0 0.192771
dependent	0 0 0.13253 0 0.578313 0 0 0 0 0.0301205 0.0301205 0 0 0 0.228916
die	0 0 0.198795 0 0.578313 0.0060241 0 0 0.0060241 0.0240964 0.0060241 0 0 0 0.180723
droppingly	0 0 0.180723 0 0.487952 0 0 0 0.0060241 0.0240964 0.0120482 0 0 0 0.289157
famed	0 0 0.174699 0 0.536145 0.0060241 0.0060241 0 0 0.0120482 0.0240964 0 0 0 0.240964
greatness	0 0 0.162651 0 0.554217 0 0 0 0.0060241 0.0180723 0.0240964 0 0 0 0.23494
harold	0 0 0.192771 0 0.475904 0.0060241 0 0 0.0120482 0.0240964 0.0240964 0.0060241 0 0 0.259036
imdb	0 0 0.186747 0 0.46988 0 0 0 0.0120482 0.0361446 0.0240964 0 0 0 0.271084
les	0 0 0.210843 0 0.542169 0 0 0 0 0.0180723 0.0120482 0.0060241 0 0 0.210843
matzner	0 0 0.192771 0 0.493976 0 0 0 0 0.0301205 0.0120482 0 0 0 0.271084
mis	0 0 0.186747 0 0.415663 0 0 0 0.0180723 0.0180723 0.0361446 0.0120482 0 0 0.313253
moreeddie	0 0 0.253012 0 0.46988 0 0 0 0.0120482 0.0301205 0 0.0060241 0 0 0.228916
moreshowcase	0 0 0.150602 0 0.53012 0 0.0060241 0 0 0.0301205 0.0180723 0.0060241 0 0 0.259036
motor	0 0 0.210843 0 0.427711 0 0 0 0.0060241 0.0240964 0.0481928 0.0060241 0 0 0.277108
neuron	0 0 0.174699 0.0060241 0.542169 0.0060241 0 0 0.0060241 0.0180723 0.0361446 0 0 0 0.210843
optionseddie	0 0 0.162651 0 0.536145 0 0.0060241 0 0 0.0240964 0.0240964 0.0060241 0 0 0.240964
palm	0 0 0.168675 0 0.487952 0 0 0 0 0.0481928 0.0301205 0 0 0 0.26506
photosemma	0 0 0.162651 0 0.475904 0.0060241 0.0060241 0 0.0060241 0.0240964 0.0301205 0 0 0 0.289157
physicist	0 0 0.186747 0 0.518072 0 0.0060241 0 0.0060241 0.0180723 0 0 0 0 0.26506
poised	0 0 0.186747 0 0.451807 0 0 0 0 0.0301205 0.0120482 0.0060241 0 0 0.313253
rables	0 0 0.198795 0.0060241 0.46988 0 0 0 0 0.0060241 0.0120482 0 0 0 0.307229
rated	0 0 0.198795 0 0.487952 0.0120482 0 0 0.0060241 0.0240964 0.0120482 0.0060241 0 0 0.253012
realistic	0 0 0.216867 0.0060241 0.481928 0.0060241 0 0 0 0.0240964 0.0240964 0 0 0 0.240964
recognize	0 0 0.26506 0 0.46988 0 0.0060241 0 0.0120482 0.0240964 0.0120482 0 0 0 0.210843
redemption	0.0060241 0 0.150602 0 0.542169 0 0 0 0 0.0301205 0.0120482 0.0060241 0 0 0.253012
representationmanage	0 0 0.144578 0 0.475904 0 0 0 0.0060241 0.0120482 0.0240964 0.0060241 0 0 0.331325
scientist	0 0 0.174699 0 0.5 0 0 0 0 0.0361446 0.0301205 0 0 0 0.259036
shawshank	0.0060241 0 0.246988 0 0.439759 0 0 0 0 0.0240964 0.0361446 0 0 0 0.246988
shepherd	0 0 0.168675 0 0.542169 0 0 0 0.0120482 0.0240964 0.0301205 0 0 0 0.222892
showtimes	0 0 0.162651 0 0.566265 0 0 0 0 0.0060241 0.0240964 0 0 0 0.240964
showtimesthe	0 0 0.228916 0 0.5 0.0060241 0 0 0.0060241 0.0361446 0.0361446 0 0 0 0.186747
springs	0 0 0.198795 0 0.487952 0 0 0 0.0060241 0.0481928 0.0180723 0 0 0 0.240964
starmeternews	0 0 0.240964 0 0.439759 0 0 0 0 0.0060241 0.0301205 0.0060241 0 0 0.277108
stunning	0 0 0.240964 0 0.475904 0 0 0 0.0120482 0.0361446 0.0180723 0 0 0 0.216867
tablet	0 0 0.180723 0 0.475904 0 0 0 0.0120482 0.0542169 0.0301205 0 0 0 0.246988
trailers	0 0 0.150602 0 0.536145 0.0060241 0 0 0.0120482 0.0180723 0.0060241 0 0 0 0.271084
transformation	0 0 0.198795 0 0.53012 0.0060241 0 0 0 0.0301205 0.0060241 0 0 0 0.228916
usersfind	0 0 0.192771 0 0.518072 0 0 0 0.0060241 0.0060241 0.0060241 0 0 0 0.271084
watchlist	0 0 0.198795 0.0060241 0.463855 0 0 0 0 0.0240964 0.0361446 0 0 0 0.271084
wheelchair	0 0 0.216867 0 0.463855 0.0060241 0 0 0 0.0240964 0.0060241 0 0 0 0.283133
abcnews	0 0.0361446 0.120482 0.0240964 0.277108 0.0361446 0 0.0060241 0 0.0361446 0.0783133 0 0.114458 0.0060241 0.26506
agreeing	0 0.0783133 0.162651 0.0361446 0.192771 0.0180723 0 0 0 0.0662651 0.108434 0 0.138554 0 0.198795
amazingly	0 0.0421687 0.13253 0.0240964 0.283133 0.0301205 0 0.0180723 0 0.0481928 0.0722892 0.0060241 0.126506 0 0.216867
app	0.0120482 0.0421687 0.13253 0.0481928 0.277108 0.0301205 0.0060241 0.0120482 0 0.0301205 0.0903614 0 0.060241 0 0.259036
assisti	0 0.0722892 0.114458 0.0120482 0.349398 0.0180723 0.0060241 0 0 0.060241 0.108434 0 0.0662651 0 0.192771
bfomsyxdh2no	0 0.0662651 0.126506 0.0180723 0.283133 0.0120482 0 0.0060241 0 0.0542169 0.0963855 0 0.126506 0 0.210843
bgjab	0 0.0722892 0.120482 0.0120482 0.301205 0.0301205 0.0060241 0 0 0.0421687 0.10241 0 0.108434 0 0.204819
blu	0 0.0662651 0.13253 0.0361446 0.313253 0.0180723 0.0120482 0 0 0.0301205 0.114458 0 0.0542169 0 0.222892
catch	0 0.0662651 0.10241 0.0361446 0.349398 0.0240964 0 0.0060241 0 0.0903614 0.108434 0 0.0843373 0 0.13253
click	0 0.0662651 0.168675 0.0240964 0.26506 0.0240964 0.0060241 0.0060241 0 0.060241 0.0662651 0 0.126506 0 0.186747
congrats	0 0.0783133 0.186747 0.0180723 0.289157 0.0240964 0.0060241 0.0180723 0 0.0481928 0.0783133 0 0.0903614 0 0.162651
congratulation	0 0.0542169 0.0903614 0.0180723 0.259036 0.0120482 0.0060241 0.0180723 0 0.0361446 0.0843373 0 0.138554 0 0.283133
copying	0 0.0481928 0.108434 0.0180723 0.307229 0.0361446 0 0.0060241 0 0.0542169 0.0783133 0 0.120482 0 0.222892
delete	0 0.0481928 0.0843373 0 0.355422 0.0240964 0 0 0 0.060241 0.0783133 0 0.13253 0 0.216867
deserved	0 0.0542169 0.174699 0.0120482 0.23494 0.0361446 0 0.0060241 0 0.0542169 0.13253 0 0.0903614 0 0.204819
dhttp	0 0.0783133 0.138554 0.0301205 0.289157 0.0180723 0.0060241 0.0120482 0 0.0421687 0.0783133 0 0.10241 0 0.204819
di	0 0.0903614 0.126506 0.0120482 0.259036 0.0301205 0 0.0060241 0 0.0421687 0.0963855 0 0.10241 0 0.23494
disneyanywhere	0 0.0662651 0.126506 0.0301205 0.325301 0.060241 0 0.0120482 0 0.0481928 0.060241 0.0120482 0.10241 0 0.156627
